id,latitude,longitude
28711,-20.1880903,-40.2630191
3089,-20.2571267,-40.295035
42841,-22.6996669,-43.5314389
35328,-23.6873613,-46.7466519
34768,-20.29703,-40.345945
30669,-20.2895039,-40.3179484
12532,-16.759785,-49.345798
33159,-23.0259983,-47.1159483
44275,-26.4752433,-48.9598878
24915,-22.9533967,-47.0592767
14013,-20.2937513,-40.3011947
30136,-20.33328,-40.370805
26666,-22.7983451,-43.4072434
43479,-8.0347355,-34.9135349
42055,-23.45171,-46.694755
42267,-23.6320748,-46.7351533
35068,-20.1841288,-40.2020569
29020,-22.8387262,-42.1297846
17805,-22.8628049,-43.2420394
35069,-8.0831117,-34.971828
19553,-23.5113117,-46.8799383
42056,-23.7302442,-46.3698233
32576,-20.2009633,-40.31036
4949,-20.1624718,-40.2696197
44276,-20.3111333,-40.3526924
42022,-23.5003933,-46.5329183
42562,-23.6513267,-46.5635517
44167,-20.3357028,-40.3051763
35223,-20.0370772,-40.1844434
18244,-20.3077203,-40.3135382
23795,-20.3497317,-40.3176417
16632,-20.2722218,-40.326715
5220,-20.3726912,-40.3742502
27710,-22.9860914,-47.1319258
42474,-5.8704579,-35.2139547
43701,-19.7816123,-43.9508859
31492,-20.0490493,-40.2050237
32823,-21.1782739,-47.7873177
31849,-20.3436251,-40.3166258
43947,-22.901225,-47.0939283
24869,-19.9180378,-43.9657574
7871,-20.3362971,-40.2905228
5440,-20.3000754,-40.2947265
34125,-22.9428495,-43.3927272
27343,-20.1564917,-40.2663283
18474,-23.5319922,-46.6100218
20618,-20.3332747,-40.2961235
33902,-20.3351457,-40.3982983
35502,-20.2359316,-40.2851001
6421,-19.8695689,-43.9989906
41209,-16.6009533,-49.3163917
2850,-20.3604639,-40.4077695
42446,-23.62769,-45.4211
43639,-21.2261362,-47.8340865
2330,-20.2936182,-40.3239078
41446,-23.5061107,-46.5375631
34985,-25.3798325,-49.3868054
41452,-23.6749732,-46.4375022
18549,-22.9300141,-43.1756706
18042,-23.0050258,-43.3181741
44464,-22.6772518,-50.4161209
35167,-20.3853992,-40.3180781
33479,-7.9480682,-34.9002372
5945,-20.337559,-40.3389015
42252,-19.8704069,-44.0056651
41914,-21.1364329,-48.987165
30787,-30.1478433,-51.15161
41789,-23.5438452,-46.6485042
42211,-23.5449391,-46.7273928
41365,-23.4877033,-46.5998167
41906,-23.6659816,-46.4155947
91,-20.3723369,-40.3460921
41542,-19.9291811,-43.9434342
31724,-20.3063328,-40.3144143
11081,-20.3006482,-40.295738
33798,-8.0314932,-34.9022417
41145,-23.1038461,-46.7011859
36286,-22.9338341,-47.1341949
49,-20.3440905,-40.3794457
42887,-5.7948276,-35.2040276
42283,-23.656735,-46.5359712
41457,-22.211218,-49.9625353
27053,-20.2724317,-40.2910467
41137,-23.5817946,-46.5491781
37367,-22.8562406,-47.0684854
27673,-23.6225016,-46.6527406
43453,-22.8507483,-47.1861183
42063,-23.6107728,-46.6846624
24283,-20.3048635,-40.3106078
29547,-20.227689,-40.2816107
5337,-20.3566224,-40.3651016
41139,-23.6274248,-46.7096106
42066,-22.8064641,-47.2700425
2954,-20.2886017,-40.3066108
31431,-3.7564779,-38.4870428
41011,-1.4375731,-48.458035
16262,-20.1764371,-40.2193956
42067,-22.8409939,-47.2175127
26339,-3.7424407,-38.4896452
33256,-20.358135,-40.4478733
44286,-20.396296,-40.3350355
7709,-20.3612339,-40.3086624
35322,-20.0059788,-44.0347135
44288,-20.3484231,-40.4224422
42762,-22.7482708,-47.3656773
29987,-8.0353571,-34.9129708
34841,-19.9023781,-44.0364142
34404,-22.9059246,-47.0578809
41624,-21.1616555,-47.8024287
42773,-20.191843,-40.262291
21801,-20.1928051,-40.2658508
25021,-20.3538526,-40.3542444
33208,-20.258735,-40.2724133
28348,-22.71609,-43.5374367
29088,-22.8980821,-47.0511721
44263,-20.355979,-40.3032634
43828,-1.3464782,-48.4638275
42839,-19.779793,-43.9433494
42187,-19.8952066,-44.0325328
42366,-20.1535437,-40.2757681
25998,-20.294695,-40.32204
21304,-19.9418613,-44.0164631
42677,-20.344645,-40.31173
43749,-20.2897895,-40.2933313
42641,-19.7722606,-44.1548203
29206,-21.1622702,-47.8314768
30151,-8.0061151,-34.9275412
15517,-19.9246843,-43.925804
36098,-22.79812,-43.35029
16048,-19.8298959,-43.9317085
37371,-19.9996983,-44.0684833
14063,-20.1470573,-40.1973377
43425,-23.5660667,-46.8427733
6107,-20.2845197,-40.2955761
35100,-12.2346051,-38.9872831
5926,-20.3552915,-40.3068468
35643,-20.1434825,-40.2593098
29006,-20.2668013,-40.4149317
28585,-23.4459076,-46.5024081
36037,-19.7812319,-44.01778
43471,-8.0166406,-34.8834703
34506,-23.4446296,-46.710588
43332,-23.4051916,-46.4751413
41599,-23.6638277,-46.5628995
27155,-20.1930899,-40.267541
42973,-20.3813505,-40.325848
32831,-22.9294679,-46.915618
42885,-23.0434961,-47.0127066
15680,-19.9342833,-43.9625458
42558,-23.3249974,-46.5932058
34937,-20.0273319,-40.7430525
36314,-19.9526611,-44.0605481
35994,-1.4632488,-48.4639568
41260,-22.9977068,-43.3632312
31817,-21.1677887,-47.8059675
9862,-20.3526645,-40.4047443
36296,-23.5533761,-46.7833924
41308,-20.3552636,-40.4168554
41373,-20.2979142,-40.322792
20783,-20.3588767,-40.3009367
41632,-24.1551581,-46.7892973
41636,-22.9987182,-43.3344091
41203,-23.5202487,-46.4089118
32303,-5.7872617,-35.1945683
3776,-20.4473705,-40.3401589
44195,-20.3198883,-40.3321917
27951,-20.2185023,-40.2603677
41627,-23.4804933,-46.6696617
15700,-20.3538225,-40.3911639
30780,-20.3490547,-40.2878161
43837,-20.1635117,-40.2647917
18881,-23.4658852,-46.7152102
1740,-20.3851367,-40.319915
35329,-22.9847514,-47.1335233
42976,-20.1580014,-40.1849267
35395,-18.9681208,-48.3279075
35974,-19.9314785,-40.6007097
9486,-20.3674521,-40.3034547
32839,-22.9694451,-43.3878554
34058,-20.1451804,-40.2565054
44446,-3.73725,-38.5899667
44463,-30.0216521,-51.1911717
31381,-5.811761,-35.2290522
14731,-20.3562189,-40.2998307
42076,-22.9332951,-47.0768285
41845,-23.6206197,-46.455913
42077,-24.16205,-46.78284
30321,-3.7359533,-38.5060125
41912,-23.7958002,-46.7102986
22777,-23.475583,-46.6321608
27682,-22.8090367,-43.3398633
23689,-23.645066,-46.5922322
41918,-23.6824983,-46.7726133
41913,-23.4741314,-46.6366275
6467,-20.3529243,-40.3276118
21856,-20.2926233,-40.294036
40974,-16.6533833,-49.503725
26011,-20.3377417,-40.287895
41924,-23.563373,-46.7928885
26792,-20.3443093,-40.3117401
30600,-23.6072003,-46.7001073
41682,-23.67139,-46.607475
42524,-23.6178332,-46.6100933
35914,-20.226707,-40.2804424
1459,-20.110955,-41.3423333
33779,-5.8856593,-35.1950931
8052,-23.6165287,-46.6276136
30758,-20.356329,-40.4103451
33461,-20.3445041,-40.3441479
31003,-20.0162367,-44.029635
31528,-20.3344423,-40.2968155
35681,-23.52817,-46.6991217
25108,-20.1951948,-40.2322712
31936,-3.7574728,-38.5341982
33683,-20.1572277,-40.2643683
19300,-19.8402625,-43.9064399
41183,-23.4967044,-46.6022555
18918,-23.5694041,-46.6598477
5852,-23.5253519,-46.6815393
23603,-19.9193523,-44.0010708
21944,-20.3532267,-40.2982767
41107,-22.9853916,-43.2264175
27436,-20.2628323,-40.3920138
30042,-25.4222412,-49.2719924
42657,-11.8394933,-55.526964
26105,-19.9336426,-43.9457264
41297,-20.3580871,-40.3558984
28537,-23.5229186,-46.6659761
34809,-20.1642919,-40.2511268
37595,-20.14462,-40.29284
25651,-20.259195,-40.2690517
6272,-20.13615,-40.19674
25489,-23.6828875,-46.7741265
24411,-20.3096812,-40.2888264
43428,-5.8580942,-35.2137638
41482,-23.5707953,-46.6234134
44491,-19.8410742,-44.0066769
33481,-20.1878247,-40.2706138
21456,-23.6588186,-46.756253
41483,-23.6779704,-46.6535571
31255,-8.0298062,-34.9027365
41265,-3.7956277,-38.6316568
37308,-20.4479214,-40.3586418
40749,-23.5123799,-46.5288551
33470,-20.3357917,-40.3283338
16215,-19.9841149,-44.0018968
20432,-8.072785,-34.922525
41688,-23.5239285,-46.8182661
24377,-20.3446507,-40.3143746
43023,-20.8460729,-41.1222879
5963,-20.2708716,-40.3208456
42029,-23.5663363,-46.6847056
43068,-3.7509487,-38.5276736
31747,-20.1235754,-40.3221913
43024,-20.8564433,-41.0981867
34386,-20.3182089,-40.3071903
30235,-8.0208025,-34.9278888
7035,-20.2855568,-40.3886955
34526,-20.1913715,-40.224483
42893,-2.9647433,-59.9856683
19321,-22.9385767,-43.5750283
26933,-22.9571716,-46.9740308
29353,-23.5664644,-46.6517013
43069,-22.29585,-49.0503933
44480,-20.2979271,-40.3985863
41490,-23.5560304,-46.6384862
3746,-20.2954034,-40.2926105
41946,-7.9140936,-34.8360044
32023,-20.3184218,-40.3360772
27195,-22.768077,-43.3134213
26072,-22.8823811,-47.0524172
22669,-8.0870096,-34.8947847
34143,-20.6437832,-40.5134165
30809,-16.6721311,-49.3181368
44311,-22.3345665,-49.0675444
41502,-23.6590218,-46.5970244
4084,-20.3125228,-40.3041887
23893,-20.30333,-40.2999974
41651,-23.4544239,-46.4164707
26526,-20.1262749,-40.3192633
28329,-20.1984257,-40.2714126
15129,-20.3126327,-40.2873851
37345,-20.3348518,-40.3863891
44498,-23.6615456,-46.527516
35618,-3.8183488,-38.5783882
43046,-20.1466319,-40.2688929
25106,-20.2878118,-40.2940958
35162,-20.3100433,-40.292555
41427,-23.6733814,-46.4369761
14181,-20.2032594,-40.2074261
27961,-22.8794616,-43.4564484
42683,-23.7978438,-45.408456
43501,-3.7250643,-38.5034865
43076,-20.2996417,-40.379895
41658,-23.6093002,-46.6684917
3500,-20.4460189,-40.3372165
26335,-20.3405804,-40.3162639
32669,-20.3559626,-40.3816725
1583,-20.2947537,-40.3420187
44501,-19.8055721,-44.0010519
1713,-20.2992441,-40.2971076
41708,-20.2001584,-40.2285261
34038,-22.8923661,-47.0592355
34400,-20.338695,-40.3569633
5285,-20.281259,-40.3330098
16434,-20.2119539,-40.252909
30269,-23.0396581,-45.5633771
41695,-23.682865,-46.5779449
42495,-23.5411692,-46.3640883
42521,-22.9074187,-43.5531281
31238,-20.3364303,-40.4031414
21744,-20.2869394,-40.2917597
41007,-23.6468003,-46.606571
1910,-20.337105,-40.283155
42380,-23.5028517,-46.638245
35531,-3.7986593,-38.4760071
42937,-19.8901704,-43.9937951
37795,-19.9140783,-43.946115
35383,-12.3527218,-38.8706245
27569,-20.1579474,-40.2527716
35649,-20.195965,-40.2381117
44207,-22.8009612,-47.1930802
25452,-20.3511984,-40.2850696
28262,-25.4348885,-49.2456668
16824,-20.29395,-40.3226526
33941,-3.7235604,-38.56713
5444,-20.2679528,-40.2994714
43814,-20.3728615,-40.3428307
25235,-20.3482434,-40.3694537
25510,-20.2964008,-40.2945626
34522,-19.896165,-43.9534167
440,-20.36458,-40.3653381
24528,-20.1603997,-40.2736609
7474,-20.3103062,-40.2954439
33106,-20.3153574,-40.3359626
19502,-23.5536928,-46.6477493
35389,-3.7189786,-38.5620488
41103,-23.4485491,-46.5772915
42110,-23.5901118,-46.6782664
43533,-20.3202376,-40.3356568
25834,-19.9079246,-44.0138606
42652,-23.538895,-46.8247567
14828,-20.3081997,-40.3136522
4438,-19.531572,-40.6250267
18342,-22.810185,-43.4062495
42092,-23.4788293,-46.751929
44455,-16.6599902,-49.3416189
44442,-20.2022989,-40.3113334
6882,-20.1370614,-40.2558606
13965,-20.3078461,-40.2978021
42693,-23.6571055,-46.806262
23204,-30.0080102,-51.1800765
32392,-22.9235233,-43.2354018
35461,-23.6107615,-46.6324826
27577,-23.5505089,-46.7208972
41289,-23.5216599,-46.4073383
41311,-3.7956472,-38.5442623
35332,-23.6333641,-46.461916
8951,-20.3492474,-40.2917744
16155,-19.8682826,-43.8622082
42490,-23.4345968,-46.5499613
43209,-20.7766655,-49.3854599
4958,-23.4669595,-46.6035928
32042,-20.2163233,-40.2374517
35555,-22.904958,-43.1791193
41647,-23.5057067,-46.677545
19005,-20.268187,-40.2722529
41268,-23.6046711,-46.6142516
42938,-20.3558839,-40.3544164
44171,-20.2077961,-40.2726124
6961,-20.3035033,-40.3241328
36250,-20.2357983,-40.276588
44215,-23.2192777,-46.8419886
41317,-23.7232538,-46.5409374
2462,-20.4336897,-40.3606654
31720,-3.7886598,-38.4807249
35421,-19.854376,-43.9148923
20491,-20.394232,-40.3697596
18153,-23.5218,-46.7006417
35466,-22.9213924,-43.1788193
16003,-20.2974215,-40.2928194
44173,-15.7946987,-47.9901069
34818,-20.3664504,-40.4130466
716,-20.3513026,-40.3819237
37704,-20.53591,-47.4190267
29967,-8.042218,-34.8783516
37507,-20.3125433,-40.3046133
19128,-19.9067102,-43.963383
34217,-20.1196327,-40.2963691
29324,-23.5561679,-46.3149315
42120,-23.7650844,-46.7165129
43402,-23.4747042,-47.5055211
5989,-20.2395097,-40.2745363
32206,-20.3038284,-40.2990946
16665,-20.3405897,-40.3985973
37796,-19.96864,-43.9799617
34027,-23.7440013,-46.7070406
28166,-23.6129724,-46.6660642
33734,-20.2186634,-40.2484586
33101,-20.6425289,-40.517907
33502,-20.3564958,-40.3087086
41014,-22.8710709,-43.3583041
33824,-23.6809524,-46.6497656
41464,-7.8563383,-35.7605883
43161,-16.6967417,-49.288025
36178,-16.6417954,-49.4204439
43532,-22.7431943,-47.3415027
36167,-1.3941076,-48.4198631
35469,-23.7124167,-46.69383
25652,-23.6636591,-46.6317445
42847,-23.4898417,-46.7905817
43071,-7.9126517,-34.9264983
31968,-23.195299,-45.7665559
28213,-5.7917827,-35.1985658
31601,-20.3290768,-40.3924079
44502,-20.299889,-40.3211752
37336,-20.2011283,-40.2420183
42811,-21.1031422,-47.9869283
1635,-20.4800258,-40.3521847
21951,-20.3124936,-40.2876911
41069,-23.4886768,-46.7295834
28136,-3.8095967,-38.5190267
24580,-20.314812,-40.3364147
32575,-20.2711623,-40.318194
1570,-20.1632466,-40.2687012
28863,-22.8889209,-47.054254
43157,-30.03189,-51.2031317
41312,-20.3376758,-40.3805025
42126,-19.8991735,-44.0056272
28737,-20.3153258,-40.3027842
20248,-30.0217158,-51.1909738
35476,-23.7613426,-46.7019928
41739,-20.3132002,-40.3208259
33197,-20.3069484,-40.3727452
4909,-20.2797389,-40.316665
6590,-20.4423661,-40.3695286
30426,-16.682816,-49.3217877
41646,-20.2683026,-40.2725749
288,-20.1954933,-40.2452183
34964,-20.3469528,-40.3412379
21988,-22.699165,-43.4125824
33661,-22.9991724,-43.3345188
41021,-8.7675835,-63.8150941
24957,-20.1182183,-40.3192366
28146,-5.8171433,-35.245685
43610,-23.4900574,-46.6216407
17002,-19.9689783,-43.954275
43611,-3.7852678,-38.5829691
26265,-19.9087875,-43.9351407
41027,-19.8004526,-44.0147525
44270,-20.18613,-40.2646804
36056,-20.3359338,-40.2916061
3918,-20.3282736,-40.3796967
43169,-20.2314242,-40.2869984
21212,-20.2923296,-40.2976921
35481,-20.1992641,-40.2531716
31539,-20.3825407,-40.3279406
42563,-19.8342866,-44.0327685
16318,-20.216269,-40.2641768
32618,-20.3048024,-40.3501194
43786,-22.952299,-47.0757517
5633,-20.2883595,-40.3116799
35831,-1.34495,-48.4449701
41973,-5.8017418,-35.2069007
42571,-20.3465737,-40.3319629
35482,-22.8824291,-43.2674965
37771,-3.771508,-38.5112316
42905,-22.8028201,-47.2648051
20824,-20.3498517,-40.3996567
29961,-23.5671683,-46.6861133
42572,-19.9082533,-43.9053367
5328,-22.8151783,-43.3531833
20223,-20.3428992,-40.3480269
44225,-22.990265,-47.1507499
26750,-23.557599,-46.5037609
44226,-22.9023,-47.0689867
41755,-23.5397028,-46.637131
67,-20.295121,-40.2956819
18602,-22.9777511,-43.3413818
35098,-5.73735,-35.286525
43634,-15.8728021,-48.0416679
18139,-22.8907796,-43.5562659
35489,-3.8177583,-38.6336
34615,-18.8428004,-41.9496941
41671,-23.4058066,-46.4518883
16259,-19.9761417,-44.0450033
28098,-21.0807689,-48.0882298
42857,-23.458175,-46.6672029
42734,-23.5716866,-46.7099979
43685,-23.57046,-46.5403067
42884,-19.9432119,-43.9836128
43963,-5.6690765,-35.2997715
31530,-20.172679,-40.2577411
42700,-23.5309423,-46.4559457
42701,-23.4979035,-46.574523
8084,-22.7625331,-43.2833504
23115,-20.2920514,-40.2898201
33002,-20.4426897,-40.3616626
40788,-22.92789,-47.2397033
43613,-21.1293263,-47.9803662
29118,-20.3038554,-40.3069661
42703,-23.6470059,-46.7798631
346,-20.2380111,-40.2864235
42704,-21.157795,-47.8270983
13664,-20.1879907,-40.2571512
30657,-20.3459491,-40.4226522
22847,-20.2082862,-40.2595975
33741,-20.1228678,-40.1867613
33111,-20.3115244,-40.2955735
22298,-20.3116304,-40.2910149
44170,-20.394374,-40.3672116
43900,-3.7307742,-38.5133396
34154,-23.0974639,-47.2738736
16864,-22.4166457,-47.5620446
42987,-20.0099239,-44.0072536
33147,-20.3410615,-40.3427457
34604,-12.2785993,-38.95095
5180,-20.1370426,-40.2489575
41184,-20.3363606,-40.2959178
32081,-23.5300914,-46.7793638
44437,-20.3579937,-40.3831706
41764,-23.678922,-46.7858809
20246,-3.8154394,-38.4799905
23409,-3.8152521,-38.5621921
42711,-20.3494718,-40.3063656
78,-20.2751948,-40.3001586
35747,-19.7614527,-40.3832548
42919,-20.1973299,-40.24737
37719,-23.6614897,-46.7899918
43129,-5.9479217,-35.2960967
29205,-22.9177667,-43.2192083
35091,-20.1599,-40.2401372
2376,-20.3051567,-40.2943433
41767,-23.5554469,-46.6008629
35722,-1.3312089,-48.4162102
37417,-20.2131026,-40.2696409
40886,-22.8966847,-47.0501746
41910,-20.331695,-40.4035183
30291,-22.9325795,-47.0896935
29145,-20.2711976,-40.2866225
41518,-3.7519381,-38.5059121
36411,-20.3826057,-40.3227641
43095,-5.73341,-35.2490417
20846,-29.6477831,-51.0182603
44235,-23.5646501,-46.6839915
29649,-3.7213392,-38.5643925
43080,-20.8977243,-41.103846
23776,-23.5391792,-46.7075065
41375,-23.6771946,-46.4361557
17619,-20.3207006,-40.3449348
21762,-23.6881069,-46.633887
35269,-20.3736115,-40.3185073
42717,-20.0171992,-44.0891037
21178,-20.3404364,-40.3065202
33110,-20.4418575,-40.3599459
26258,-20.2600335,-40.3010968
36196,-20.3125578,-40.2876844
42718,-19.8358117,-43.93034
29166,-20.3481917,-40.3780919
31801,-20.1972568,-40.2785247
30416,-20.252425,-40.2666011
28994,-3.7229877,-38.540477
41730,-20.300105,-40.297755
28799,-23.6093859,-46.6683257
22716,-20.3545407,-40.3992508
28650,-20.345526,-40.3957045
43965,-3.7835,-38.4815717
43101,-23.5117315,-46.7570529
42754,-8.002755,-34.9121883
42494,-20.1925849,-40.2656397
3676,-20.3454982,-40.3464809
41539,-23.4900718,-46.4102651
43102,-22.9087783,-47.0938607
30581,-20.3411321,-40.2851253
24770,-20.3008015,-40.2961726
43908,-20.3309529,-40.3638829
42065,-8.04664,-34.9353167
1577,-20.2486183,-40.2694317
27697,-20.3765581,-40.3072037
33057,-5.8645735,-35.1907911
42581,-23.62445,-46.697425
37523,-19.9266299,-43.9393568
30493,-23.00067,-43.4051221
41888,-3.7391418,-38.491143
30355,-7.9634532,-34.8632411
42725,-23.611024,-46.4976191
43086,-8.1019639,-34.9365608
18832,-22.9094156,-43.3172068
44247,-22.8453744,-47.1249457
26926,-23.4482049,-46.7251636
43041,-15.7571956,-47.8825988
3462,-20.3527878,-40.3292218
27001,-20.3743317,-40.30664
30286,-16.5886513,-49.3361077
37856,-3.7238067,-38.5173267
36246,-20.3601726,-40.4190275
12405,-20.3285502,-40.3891303
3008,-20.1496032,-40.2434783
34918,-20.2972126,-40.3496314
21614,-19.5897662,-43.9017073
44289,-27.078599,-52.6389507
42248,-20.3200434,-40.3090119
28566,-20.1281487,-40.3208983
21529,-19.935375,-43.9253017
33965,-19.9802068,-44.0407615
35916,-23.5659357,-46.6835656
36090,-3.7333641,-38.4976519
31357,-20.2817264,-40.2991763
43973,-20.1904419,-40.2308988
30479,-22.9238543,-43.3445631
10670,-20.4478468,-40.3413333
26785,-23.6025974,-46.7842466
33100,-3.8437602,-38.394957
37779,-22.9362931,-43.1011573
27481,-20.1357695,-40.2048983
41618,-23.6549229,-46.7520323
25166,-20.3527667,-40.2934417
31147,-20.3138517,-40.2872533
37781,-16.8407524,-49.251719
24159,-20.3854541,-40.3187156
36292,-23.491145,-46.3343067
43758,-20.285307,-40.313442
7007,-20.3274184,-40.3627821
31176,-8.0754634,-34.9131639
42534,-23.6042717,-46.7636117
44029,-20.3018764,-40.3680475
15697,-19.8121861,-44.0169719
13254,-20.3433175,-40.2920196
37783,-23.5495312,-46.622168
33846,-23.0001299,-43.3341792
11460,-20.1943951,-40.2506431
32151,-3.7318575,-38.4917073
18680,-22.9040972,-43.1780446
43416,-20.329387,-40.3614295
26276,-23.0141721,-43.4631626
43792,-20.3421047,-40.2918847
19406,-7.9330941,-34.8436421
29978,-3.8427567,-38.53058
28338,-20.3581339,-40.2946168
43231,-3.7619571,-38.5478526
42075,-22.9110667,-47.0463536
42848,-22.8583638,-43.2378603
16797,-20.3121264,-40.2982377
43412,-3.7429117,-38.45725
25576,-22.7870572,-43.3860076
18197,-22.968206,-43.3240192
36432,-23.4692733,-46.6810483
24912,-20.2030105,-40.2456119
34473,-5.8759853,-35.213305
18670,-23.6041863,-46.6366451
18971,-22.7809467,-43.3954717
37568,-3.7571571,-38.5913785
29945,-20.3697677,-40.3550979
44443,-20.1429191,-40.289821
32817,-8.0370726,-34.9142837
43821,-19.2547586,-40.5862267
32346,-22.9981287,-43.3574326
531,-20.3066505,-40.2966189
24219,-20.2819174,-40.2932124
43345,-20.3399322,-40.3200262
42593,-22.8895166,-43.3615583
35432,-23.5382018,-46.6436042
44327,-20.2557839,-40.2980421
42281,-23.5032251,-46.7921291
32558,-20.19996,-40.2522633
42166,-19.7761301,-43.8960485
6440,-20.3542426,-40.2938512
37788,-20.3575533,-40.37202
26562,-20.3773903,-40.3687016
31360,-20.2014414,-40.310497
22172,-23.562935,-46.6521148
2506,-20.3408738,-40.289818
21046,-20.1284707,-40.2835387
27488,-30.0665293,-51.228025
19401,-3.7836233,-38.6258633
24230,-20.1916037,-40.2622556
20631,-23.6112875,-46.6655059
40898,-20.1361512,-40.203838
31517,-20.2219412,-40.2698579
42597,-22.7360799,-43.4708495
34200,-20.2020364,-40.3097803
7795,-20.3528526,-40.4241018
33600,-20.2681964,-40.2992674
42171,-3.7461883,-38.4814467
41182,-23.5630467,-46.6521217
23513,-20.3009079,-40.2965878
43420,-23.7014011,-46.5119364
25941,-5.8619118,-35.2563479
21746,-22.8522264,-43.3162488
28328,-23.6156365,-46.6799929
617,-20.3390221,-40.2838042
42799,-23.6618454,-46.7908334
42031,-20.3713252,-40.3685839
17185,-20.2188622,-40.2648341
19692,-6.0716869,-35.2409092
43021,-19.8923467,-43.9989574
32987,-20.2740917,-40.293905
28180,-5.835429,-35.2337173
43773,-20.142056,-40.2387463
14478,-20.2219578,-40.2504771
44481,-8.1431685,-34.9060953
34261,-22.8981304,-43.3674253
35279,-22.9951156,-43.3793666
27749,-20.2006936,-40.3102799
44292,-20.2955567,-40.3166424
26958,-22.9828715,-43.2172056
26866,-3.7274034,-38.4860772
37439,-20.3454705,-40.3766751
42546,-19.7874158,-44.1570571
23038,-22.9799891,-43.5808323
41180,-20.19996,-40.2264567
26382,-20.2551412,-40.2655043
42541,-23.2570185,-45.9131176
42656,-20.1455669,-40.2602589
42603,-23.5082987,-47.4371732
41895,-23.6903647,-46.7670883
28263,-20.3446664,-40.3996706
23426,-19.9262629,-43.9507165
42502,-19.9809495,-44.0639817
5937,-20.2141149,-40.2636653
32623,-20.1749067,-40.2496367
18690,-20.2882675,-40.3445412
16058,-19.8989451,-43.928125
31251,-7.9209367,-34.82322
17537,-20.3393524,-40.2828251
7083,-20.3440111,-40.3197668
25842,-20.2791324,-40.2947942
41256,-20.1720469,-40.2154252
44009,-20.346277,-40.3222762
34890,-23.5746027,-46.7850644
30746,-20.2072809,-40.2245382
27960,-23.4632276,-46.6941485
29715,-3.7697061,-38.5753749
9139,-20.12654,-40.3074067
42411,-7.9752517,-34.84594
42105,-23.6230033,-46.746945
24593,-20.35764,-40.433945
14447,-8.07295,-34.99211
25173,-5.831407,-35.2386302
41177,-23.6188067,-46.5880872
41678,-23.4805074,-46.6696871
43916,-7.9380542,-34.8764137
5274,-20.3709411,-40.3050439
26889,-19.9327111,-43.9478661
33730,-12.2607754,-38.9633155
29844,-8.0353717,-34.920985
33310,-5.7969684,-35.2336534
21100,-3.734643,-38.4982621
10728,-20.3365217,-40.3810817
30852,-22.7813081,-43.3956859
42259,-23.6043886,-46.7496423
43114,-3.7184206,-38.5426237
25850,-20.3411633,-40.2889636
34223,-22.8534638,-43.3411745
31832,-20.2068887,-40.2696022
20266,-3.7368817,-38.4963083
5129,-20.1425705,-40.2446705
43858,-8.0328606,-34.8960896
25612,-20.2947945,-40.3021848
43919,-20.8227495,-49.3942473
42889,-23.5908359,-46.3949784
18560,-23.5086317,-46.6000717
4431,-20.4219815,-40.3294218
43431,-23.1031437,-47.2334702
35501,-20.310864,-40.3000546
43351,-21.1559967,-47.8352217
25222,-20.2974131,-40.402631
6139,-20.20187,-40.2461683
40862,-19.9376204,-43.9588275
41795,-23.5303567,-46.6947941
847,-20.3485947,-40.3288373
18220,-23.6150425,-46.6719648
41455,-23.5159551,-47.4600545
3928,-20.3115857,-40.3197233
4735,-20.2291979,-40.2577427
33242,-20.3191608,-40.3512711
33073,-20.2756267,-40.285515
36126,-22.8535123,-47.03506
5104,-20.3524466,-40.2891841
28734,-19.9323305,-43.9330835
32614,-18.105205,-40.3143577
30092,-8.111837,-35.0143106
23257,-23.5417407,-46.4719378
43546,-23.6170448,-46.7094066
42972,-20.17752,-40.2123417
34557,-20.3597933,-40.30255
24513,-21.8872288,-42.6979879
21349,-19.977545,-43.9437967
37752,-20.1783239,-40.2105071
16806,-19.9297377,-43.9321365
43777,-23.2958334,-45.9315009
18610,-22.8825826,-43.2527186
37661,-20.3579004,-40.3559051
16934,-20.298074,-40.3083586
44128,-23.43366,-46.4950681
4997,-20.24626,-40.2665604
26675,-20.1990223,-40.2560385
43489,-3.7333171,-38.4978772
1736,-20.320862,-40.3481281
37863,-19.9654953,-43.9528734
43679,-23.5681345,-46.5461629
35198,-5.8406992,-35.2420798
23379,-20.3086767,-40.2976042
5280,-20.3160756,-40.3374462
41635,-23.5284664,-46.903443
18501,-23.6955898,-46.5949042
37770,-20.3531,-40.2978317
25299,-20.3241572,-40.3891736
35814,-20.1783421,-40.2581779
32367,-3.7447275,-38.5040239
41092,-3.8175691,-38.4994985
44043,-20.3575162,-40.3101533
32061,-8.03482,-34.91341
41806,-20.2174517,-40.255609
37613,-8.0056678,-34.9268412
26719,-20.3208184,-40.3367362
22714,-20.3032248,-40.323306
12231,-20.3385573,-40.3213889
34232,-8.0717222,-34.9423149
26880,-20.3013065,-40.3228929
40854,-23.5793011,-46.7639527
44045,-20.1999383,-40.2523294
28005,-25.4411433,-49.281955
6015,-20.2577498,-40.2721577
27966,-20.3184687,-40.3288219
21792,-20.2703412,-40.3215647
43797,-20.8347904,-41.1594399
34085,-20.3394998,-40.3010569
8503,-20.2563166,-40.2671176
34550,-22.8686494,-43.2985631
11544,-20.2973687,-40.2926581
141,-20.3402141,-40.2939266
43258,-3.7349465,-38.5001273
41067,-8.0697918,-34.9307325
22484,-20.3346313,-40.3615768
33777,-22.9305455,-43.2608545
41100,-23.5011762,-46.6220569
